age,fnlwgt,education,educational-num,race,gender,capital-gain,capital-loss,hours-per-week,income,workclass,marital-status,occupation,native-country,relationship
46,120902,13,13,White,Male,3103,0,37,1,5,2,4,39,4
64,158412,8,9,White,Female,0,0,40,0,2,6,1,39,1
39,126161,15,16,White,Male,0,0,45,0,4,4,10,39,1
35,149347,8,9,White,Male,0,0,70,0,4,4,3,39,1
21,322674,12,10,White,Male,0,0,32,0,4,4,8,39,1
29,55390,10,12,White,Male,0,0,45,0,4,4,13,39,1
38,200904,13,13,Black,Female,0,0,30,1,7,2,4,39,3
45,166056,8,9,White,Female,0,0,40,0,4,0,8,39,2
30,116666,14,14,Asian-Pac-Islander,Male,0,0,50,1,6,0,10,19,1
41,168324,12,10,White,Female,0,0,40,1,4,2,1,39,3
37,121772,8,9,Asian-Pac-Islander,Male,0,0,40,0,4,4,3,17,1
45,126889,13,13,White,Male,0,1887,60,1,4,2,12,39,4
20,401690,8,9,White,Female,0,0,30,0,0,4,0,39,1
45,117605,8,9,White,Male,0,0,48,1,5,2,4,39,4
20,410446,8,9,White,Male,0,0,20,0,1,4,1,39,0
63,38472,12,10,White,Female,14084,0,60,1,5,6,12,39,1
35,335704,12,10,White,Male,0,0,40,0,6,2,4,39,4
24,70261,13,13,White,Male,0,0,50,0,4,2,10,39,4
19,47577,12,10,White,Male,0,0,50,0,4,4,14,39,1
23,117767,8,9,White,Male,0,0,35,0,4,4,8,39,5
34,179641,13,13,White,Female,0,0,45,0,4,4,10,39,1
23,343553,6,7,Black,Male,0,0,40,0,0,4,0,39,1
36,328466,2,3,White,Male,0,0,50,1,6,2,14,26,4
46,265097,8,9,White,Male,0,0,5,0,4,4,6,39,0
38,414791,13,13,White,Male,0,0,42,1,2,2,4,39,4
55,48055,7,8,White,Female,0,0,40,0,2,6,1,39,1
27,341672,12,10,Asian-Pac-Islander,Male,0,0,40,0,4,4,1,19,0
48,266764,12,10,White,Male,0,0,45,1,4,2,3,39,4
35,233571,8,9,White,Female,0,0,50,0,4,0,8,39,5
53,126592,12,10,Black,Male,7688,0,40,1,4,2,3,39,4
47,70754,8,9,White,Male,0,0,40,0,4,2,3,39,4
50,138852,12,10,White,Male,4650,0,22,0,4,0,3,39,1
32,175856,12,10,White,Male,0,0,40,0,4,2,12,39,4
40,193494,8,9,White,Male,0,0,46,0,4,2,6,39,4
41,104334,12,10,White,Male,0,0,50,1,4,2,12,39,4
47,197332,13,13,White,Male,0,0,40,0,1,0,10,39,1
21,205844,12,10,Black,Female,0,0,25,0,4,4,12,39,5
45,206459,14,14,White,Male,0,0,35,0,2,2,1,39,4
33,202822,3,4,Black,Female,0,0,14,0,4,4,8,38,2
68,174695,12,10,White,Female,0,0,25,0,8,3,5,39,2
44,183342,9,15,White,Male,0,0,55,1,4,2,4,39,4
49,105614,5,6,White,Male,0,0,50,0,4,2,7,39,4
45,329603,15,16,White,Male,0,0,40,1,4,2,10,31,4
41,77373,12,10,White,Male,0,1848,65,1,4,2,14,39,4
29,207473,3,4,White,Male,0,0,40,0,4,2,14,26,4
46,149161,12,10,Asian-Pac-Islander,Male,0,0,60,0,4,2,4,0,4
19,311974,8,9,White,Male,0,0,25,0,4,4,3,26,0
56,175127,5,6,White,Male,0,0,40,0,4,2,6,39,4
55,111625,8,9,White,Male,0,0,60,0,6,2,3,39,4
29,48895,8,9,White,Male,0,0,50,0,4,4,3,39,1
21,27049,8,9,White,Female,0,0,25,0,4,4,9,39,1
38,108907,8,9,White,Male,0,0,40,0,4,0,3,0,1
52,94988,2,3,White,Male,0,0,50,0,4,4,6,39,1
22,218343,8,9,White,Female,0,0,40,0,4,4,8,39,5
20,227626,8,9,White,Male,0,0,60,0,4,2,1,39,4
31,272856,8,9,Black,Male,0,0,50,0,4,4,3,9,5
39,30916,8,9,White,Male,0,0,40,0,4,2,3,39,4
55,276229,12,10,White,Female,0,0,40,0,4,0,13,39,1
35,289106,10,12,White,Male,0,0,40,0,4,5,12,39,2
67,39100,8,9,White,Female,0,0,5,0,0,2,0,39,3
45,192776,13,13,White,Male,7298,0,55,1,4,2,3,39,4
61,147280,14,14,White,Male,0,0,60,1,4,2,4,39,4
18,187770,8,9,White,Male,0,0,30,0,4,4,6,39,5
51,213296,13,13,White,Male,0,0,40,0,7,6,1,39,1
37,107410,8,9,White,Male,0,0,40,0,6,2,7,39,4
21,170272,12,10,White,Female,0,0,25,0,0,4,0,39,5
32,86808,12,10,White,Female,0,0,38,0,4,4,8,39,5
48,149210,8,9,Black,Male,0,0,45,0,4,5,3,39,2
62,123411,3,4,White,Male,0,0,53,0,4,2,14,39,4
21,306779,12,10,White,Male,0,0,40,0,0,4,0,39,5
28,487347,8,9,White,Male,0,0,45,0,4,4,14,39,1
19,283945,5,6,White,Male,0,1602,45,0,4,4,6,39,0
20,375698,12,10,White,Female,0,0,15,0,4,4,1,39,5
41,271753,13,13,White,Male,0,0,40,0,4,2,5,39,4
29,251854,13,13,Black,Female,0,0,40,0,4,4,1,39,1
47,264052,13,13,White,Male,15024,0,50,1,4,2,4,39,4
43,28451,13,13,White,Male,0,0,37,1,7,2,10,39,4
20,282604,12,10,White,Male,0,0,20,0,4,4,6,39,0
29,185908,13,13,Black,Male,0,0,55,1,4,2,4,39,4
51,198186,13,13,Black,Female,0,0,40,0,1,6,10,39,1
40,242521,11,11,White,Male,0,0,40,1,4,2,3,39,4
26,337940,2,3,White,Male,0,0,40,0,4,4,14,26,1
30,212064,13,13,White,Female,0,0,40,0,4,4,10,39,5
36,129263,8,9,White,Female,0,0,40,0,4,6,8,39,1
68,144761,8,9,White,Male,0,1668,20,0,2,6,11,39,1
42,109912,12,10,White,Female,0,0,40,1,4,4,13,39,1
41,113324,8,9,White,Male,0,0,40,0,4,2,6,39,4
43,187795,13,13,White,Male,0,0,45,1,4,2,4,39,4
20,173724,12,10,White,Male,0,0,20,0,4,4,6,39,5
43,185129,13,13,White,Male,0,0,40,0,4,0,13,39,5
53,73134,8,9,White,Male,15024,0,60,1,4,2,12,39,4
45,236040,12,10,White,Male,0,0,40,1,4,2,10,39,4
39,74194,8,9,White,Male,0,0,40,0,4,4,5,39,2
31,102130,14,14,White,Male,0,0,45,0,2,2,10,39,4
23,140915,12,10,Asian-Pac-Islander,Male,0,0,25,0,4,4,12,30,0
69,107575,8,9,White,Female,2964,0,35,0,0,0,0,39,1
38,34364,14,14,White,Female,0,0,40,0,7,0,1,39,1
37,258037,8,9,White,Male,0,0,45,1,6,2,14,5,4
18,391585,8,9,White,Female,0,0,40,0,4,4,7,39,0
41,233130,8,9,White,Male,0,0,45,0,6,2,4,26,4
30,101345,13,13,White,Female,3103,0,55,1,4,2,12,39,3
23,32897,10,12,White,Male,0,0,20,0,0,2,0,39,4
26,248612,13,13,White,Male,0,0,30,0,4,4,10,39,5
37,212465,8,9,White,Male,0,0,40,0,4,2,3,39,4
25,198587,12,10,Black,Female,2174,0,50,0,4,4,13,39,1
33,405913,12,10,White,Male,0,0,40,1,4,2,10,29,4
37,588003,13,13,White,Male,15024,0,40,1,4,2,4,39,4
31,46807,13,13,White,Male,0,0,40,0,4,4,13,39,1
27,210498,12,10,White,Male,0,0,80,0,4,2,4,39,4
35,206951,14,14,White,Male,0,0,40,1,4,2,12,39,4
28,237466,12,10,White,Female,0,0,30,1,6,2,1,39,3
59,279636,8,9,White,Male,0,0,50,0,4,4,1,13,1
42,29320,13,13,White,Male,0,0,40,0,4,2,10,39,4
50,271262,8,9,White,Male,0,0,40,1,4,2,14,39,4
27,29361,10,12,White,Female,0,0,45,0,0,4,0,39,1
32,76773,12,10,White,Female,0,0,40,0,4,0,7,39,2
27,109004,8,9,Black,Male,0,0,40,0,4,5,3,39,2
43,226902,13,13,White,Male,0,0,40,0,4,0,7,39,0
46,176552,6,7,Amer-Indian-Eskimo,Male,0,0,40,1,4,0,10,39,2
41,182303,12,10,White,Male,0,0,50,1,4,2,12,39,4
59,296253,14,14,White,Female,8614,0,60,1,2,0,10,39,2
20,218215,12,10,White,Female,0,0,30,0,4,4,12,39,5
57,165695,13,13,White,Male,0,0,40,1,4,2,4,0,4
46,51271,8,9,White,Male,4386,0,70,0,6,2,5,39,4
45,96100,3,4,Black,Male,0,0,40,0,4,2,7,39,4
29,82393,8,9,Asian-Pac-Islander,Male,0,1590,45,0,2,4,6,39,2
23,248978,6,7,White,Male,0,0,40,0,4,2,6,26,4
46,254367,8,9,White,Male,0,1590,48,0,4,4,14,39,1
55,200235,8,9,White,Male,0,0,50,1,0,2,0,39,4
58,94429,12,10,White,Male,0,0,40,1,4,2,3,39,4
38,87282,11,11,Asian-Pac-Islander,Female,0,0,40,0,4,4,4,39,0
29,119793,12,10,White,Male,0,0,50,0,4,4,12,39,0
57,85815,8,9,Asian-Pac-Islander,Male,0,0,20,0,0,0,0,39,5
26,197764,13,13,White,Female,0,0,40,0,2,4,10,39,1
42,306982,13,13,Asian-Pac-Islander,Male,0,0,40,1,4,2,1,30,4
61,80896,8,9,Asian-Pac-Islander,Male,0,0,45,1,4,5,14,39,2
31,197886,12,10,White,Male,15024,0,45,1,4,2,12,39,4
43,355728,8,9,White,Male,0,0,40,0,4,0,7,39,5
47,121124,13,13,White,Male,15024,0,50,1,4,2,3,39,4
51,193720,8,9,White,Male,0,0,56,1,7,2,3,39,4
23,347292,8,9,White,Male,0,0,40,0,4,4,6,39,1
24,34506,8,9,White,Female,0,0,40,0,4,4,7,39,2
25,326370,12,10,White,Male,0,0,38,0,4,4,1,0,1
22,269221,12,10,White,Male,0,0,40,0,0,4,0,39,5
38,63509,11,11,White,Male,0,0,50,0,4,2,3,39,4
48,148254,8,9,White,Female,0,0,16,1,4,2,6,39,3
33,190511,8,9,White,Male,0,0,30,0,4,4,3,39,1
46,268022,14,14,White,Male,0,0,55,1,4,2,4,0,4
18,20057,3,4,Asian-Pac-Islander,Female,0,0,40,0,4,4,8,30,0
52,206862,8,9,White,Male,0,0,40,0,4,2,3,39,4
46,189498,13,13,White,Male,0,1848,45,1,4,2,10,39,4
28,166320,8,9,White,Male,0,0,40,0,4,4,10,39,1
37,289886,12,10,Asian-Pac-Islander,Male,0,0,30,0,4,4,8,40,0
23,86337,12,10,White,Female,0,0,15,0,0,4,0,39,1
45,54190,14,14,White,Male,0,0,50,1,2,2,10,39,4
17,147069,5,6,White,Female,0,0,16,0,4,4,12,39,5
56,282023,14,14,White,Male,0,0,40,1,4,2,10,39,4
38,379485,10,12,White,Male,0,0,45,0,5,0,4,39,2
81,129338,3,4,White,Male,0,0,10,0,4,2,14,39,4
22,99829,12,10,White,Female,0,0,30,0,4,4,7,39,5
43,182254,12,10,White,Female,0,0,40,0,7,0,1,39,2
31,109428,10,12,White,Female,0,1740,40,0,4,2,1,39,3
42,351161,13,13,White,Male,0,1887,40,1,6,2,10,39,4
66,210750,12,10,White,Male,0,0,50,0,0,2,0,39,4
50,132716,8,9,White,Male,0,0,40,1,4,2,14,39,4
31,242984,12,10,White,Male,0,0,40,0,4,5,6,39,1
35,101509,12,10,White,Female,0,0,40,0,4,0,4,39,1
21,509629,12,10,White,Female,0,0,35,0,0,4,0,39,5
36,119957,13,13,Black,Female,0,0,35,0,4,5,8,39,2
33,69727,3,4,White,Male,0,0,40,0,4,2,5,26,4
36,204590,13,13,Black,Female,0,213,40,0,4,0,10,39,2
37,50862,8,9,White,Male,0,0,55,0,0,2,0,39,4
50,182907,8,9,White,Male,0,0,25,0,4,4,6,39,5
55,206487,12,10,White,Male,0,0,40,1,4,2,10,39,4
29,168015,8,9,White,Female,0,0,40,0,4,0,7,39,2
24,149396,12,10,Black,Female,0,0,30,0,4,4,8,14,0
39,184964,12,10,White,Male,0,0,40,1,1,0,1,39,1
34,398988,13,13,White,Male,0,0,40,0,4,4,12,39,1
29,128777,3,4,White,Female,0,0,55,0,4,0,3,39,2
60,252413,12,10,Other,Male,0,0,32,1,4,2,3,39,4
33,181372,14,14,White,Female,0,0,50,1,4,2,4,39,3
58,216851,4,5,White,Male,0,0,40,0,4,4,6,8,5
27,106935,12,10,White,Male,0,0,40,0,4,5,12,39,1
46,363875,12,10,Amer-Indian-Eskimo,Female,0,0,40,0,7,0,11,39,2
63,287277,8,9,White,Male,0,0,40,0,4,0,11,39,1
38,172342,12,10,White,Female,0,0,40,0,6,0,8,39,2
23,308498,12,10,White,Male,0,0,15,0,4,4,3,39,5
29,122127,13,13,White,Female,8614,0,40,1,4,4,10,39,1
31,106437,9,15,White,Female,0,0,60,1,4,2,10,39,3
49,306289,8,9,White,Male,0,0,40,1,5,2,4,39,4
45,201699,15,16,White,Male,0,0,60,1,5,2,10,39,4
42,282062,4,5,White,Male,0,0,40,0,4,2,14,39,4
48,235108,8,9,White,Male,0,0,40,0,4,2,7,39,4
33,339482,8,9,White,Male,0,0,40,0,4,2,3,39,4
24,181820,12,10,White,Male,0,0,40,0,4,4,1,39,5
49,99335,12,10,White,Male,0,0,50,0,6,2,12,39,4
40,367533,12,10,White,Male,2580,0,40,0,4,2,7,39,4
57,64960,11,11,White,Male,0,1902,45,0,4,2,10,39,4
50,269095,8,9,White,Female,0,0,40,0,4,0,1,39,1
46,58683,13,13,White,Male,15024,0,55,1,4,2,4,39,4
35,89508,12,10,White,Male,3908,0,60,0,6,2,4,39,4
19,100999,12,10,White,Female,0,0,20,0,4,4,8,39,5
18,34125,5,6,White,Female,0,0,28,0,4,4,8,39,5
20,115057,8,9,White,Male,0,0,40,0,4,4,3,39,1
42,139126,8,9,White,Male,0,0,40,0,4,0,14,39,1
46,104632,8,9,Asian-Pac-Islander,Male,0,0,40,1,4,2,7,1,4
40,178866,8,9,White,Female,0,0,20,1,1,2,1,39,3
54,139850,14,14,Asian-Pac-Islander,Male,0,0,45,1,4,2,4,39,4
28,61435,8,9,White,Male,0,0,45,0,4,2,3,39,4
38,309230,12,10,White,Male,0,0,40,1,4,2,3,39,4
28,45613,12,10,White,Female,0,0,40,0,4,4,9,39,1
22,272615,6,7,White,Male,0,0,40,0,4,4,3,39,5
31,54318,13,13,White,Male,0,0,50,1,4,2,4,39,4
27,165519,8,9,White,Male,0,0,40,0,4,2,3,39,4
45,48495,13,13,White,Male,0,0,42,1,4,2,10,39,4
38,143123,13,13,White,Male,0,0,40,1,4,2,4,39,4
67,431426,10,12,White,Female,20051,0,4,1,6,2,4,39,3
75,256474,14,14,White,Male,0,0,16,0,4,4,11,39,1
41,191451,14,14,Black,Female,0,0,60,1,4,0,4,39,2
37,99146,13,13,White,Male,0,0,60,1,4,2,12,39,4
47,235986,8,9,White,Female,0,0,50,0,4,4,4,5,5
34,429897,13,13,White,Male,0,0,45,1,2,2,10,26,4
25,189897,8,9,White,Male,0,0,40,0,4,2,3,39,5
52,145155,8,9,White,Female,0,0,40,0,4,6,1,39,1
27,192257,8,9,White,Male,2174,0,40,0,7,4,11,39,5
35,194960,8,9,Other,Male,0,0,40,0,4,4,5,33,1
44,357814,7,8,White,Female,0,0,35,0,2,2,8,26,0
27,137629,8,9,White,Male,0,0,80,1,2,2,4,39,4
42,156526,12,10,White,Male,0,0,33,0,4,4,13,39,1
26,189238,4,5,White,Female,0,0,38,0,4,4,8,8,5
23,202989,8,9,White,Male,0,0,40,0,4,4,10,2,1
28,25684,8,9,Amer-Indian-Eskimo,Female,0,0,40,0,4,4,10,39,1
38,192939,8,9,White,Male,0,0,50,0,6,2,3,39,4
28,138692,12,10,White,Male,0,0,50,0,4,4,3,39,5
29,222249,8,9,White,Female,0,0,40,0,4,4,1,39,0
56,201318,4,5,White,Male,3411,0,50,0,6,2,4,4,0
23,190650,13,13,Asian-Pac-Islander,Male,0,0,35,0,0,4,0,39,1
30,56004,12,10,Black,Female,0,0,40,0,4,4,4,39,5
48,182313,12,10,White,Male,0,0,40,0,4,2,6,39,4
45,138962,12,10,Asian-Pac-Islander,Male,0,0,72,0,6,2,4,0,4
38,277248,14,14,White,Male,0,0,60,1,4,2,4,5,4
24,125031,8,9,White,Male,0,0,40,0,4,4,6,39,0
47,216414,15,16,White,Male,0,0,40,1,7,2,10,39,4
22,171176,8,9,White,Female,0,0,48,0,4,4,8,0,1
29,356133,12,10,White,Female,0,0,40,0,4,4,10,39,0
45,185397,10,12,White,Male,0,0,40,0,4,0,3,39,1
24,308285,8,9,White,Male,0,0,40,0,4,4,3,39,5
40,56651,8,9,White,Male,0,0,40,0,4,2,7,39,4
28,154863,4,5,Black,Male,0,0,40,1,2,2,3,38,4
46,44706,13,13,White,Female,0,0,50,1,1,0,10,39,2
34,222548,12,10,White,Female,0,0,4,0,0,2,0,39,3
32,248754,12,10,White,Male,0,0,40,0,4,2,7,39,4
20,104981,8,9,White,Male,0,0,40,0,4,4,12,39,1
23,315065,12,10,White,Male,0,0,35,0,4,4,8,26,2
46,188325,8,9,White,Male,0,0,40,0,4,2,8,39,4
21,221661,8,9,White,Female,0,0,35,0,4,4,12,39,5
59,81973,14,14,Asian-Pac-Islander,Male,0,0,40,1,4,2,4,39,4
31,169122,12,10,White,Male,0,0,50,0,4,2,10,39,4
48,216734,12,10,White,Female,0,0,40,0,4,0,4,39,1
34,98101,3,4,White,Male,0,0,40,0,4,2,14,39,4
19,292511,12,10,White,Male,0,0,25,0,4,4,8,39,5
20,122971,12,10,White,Male,0,0,35,0,4,4,12,39,5
29,124953,13,13,White,Male,0,0,50,0,4,4,10,39,5
54,123011,12,10,White,Male,0,0,40,1,4,2,3,39,4
36,76417,8,9,White,Male,0,0,52,0,4,2,3,39,4
43,351576,13,13,White,Male,0,0,50,1,4,4,12,39,1
46,33794,13,13,White,Male,3103,0,40,1,1,2,13,39,4
33,79923,14,14,White,Male,0,0,45,1,4,2,10,39,4
33,117983,5,6,White,Female,0,0,45,0,4,0,8,39,2
36,186110,12,10,White,Male,0,0,40,0,4,2,14,39,4
37,187589,8,9,White,Male,5178,0,40,1,4,2,6,39,4
37,319685,11,11,White,Male,0,0,54,1,0,2,0,39,4
64,64101,7,8,White,Male,0,0,24,0,0,2,0,39,4
45,162923,8,9,White,Male,0,0,60,0,6,2,3,39,4
25,288519,13,13,White,Female,0,0,40,0,4,4,1,39,1
28,33798,11,11,White,Male,0,0,40,0,4,2,7,39,4
26,195734,8,9,White,Female,2354,0,40,0,4,4,1,39,5
23,214120,8,9,White,Male,0,0,40,0,4,4,9,39,5
24,113515,8,9,White,Female,0,0,40,0,4,4,4,39,1
58,261230,12,10,White,Female,0,0,40,0,6,0,10,39,1
36,98515,11,11,White,Female,0,0,40,0,4,0,13,39,2
46,187715,12,10,White,Male,0,0,50,0,4,2,12,39,4
23,214238,3,4,White,Female,0,0,40,0,0,4,0,26,1
32,123964,12,10,White,Male,4386,0,50,0,4,2,12,39,4
26,68991,8,9,Black,Male,0,0,40,0,4,4,8,39,2
52,292110,2,3,White,Female,0,0,40,0,4,4,6,39,1
19,198320,8,9,White,Female,0,0,45,0,4,4,8,39,1
33,709798,13,13,White,Male,0,0,60,1,4,2,10,39,4
60,372838,8,9,White,Male,0,0,40,0,4,2,3,39,4
39,160402,12,10,White,Male,0,0,38,0,4,0,4,39,1
45,98475,13,13,White,Male,0,0,45,0,4,0,4,39,1
37,97136,12,10,Black,Female,0,0,40,0,2,3,1,39,2
29,136985,10,12,White,Male,0,0,40,0,4,4,13,39,5
53,187356,12,10,White,Male,0,0,66,0,4,2,3,39,4
46,107231,12,10,White,Male,0,1740,40,0,7,2,4,39,4
20,305874,12,10,White,Male,0,0,40,0,4,4,14,39,5
39,290922,14,14,White,Female,0,0,40,0,4,4,10,39,5
48,248254,12,10,White,Female,7298,0,40,1,4,2,10,39,3
38,160808,8,9,Black,Male,4386,0,48,0,4,2,3,39,4
36,247321,8,9,White,Male,0,0,45,0,4,2,3,39,4
53,247651,3,4,Black,Female,0,0,56,0,4,0,7,39,2
29,214702,8,9,White,Male,0,1974,35,0,4,4,3,39,1
64,75577,3,4,White,Male,2580,0,50,0,4,2,1,39,4
34,561334,12,10,White,Male,0,0,50,1,4,2,4,39,4
36,224886,8,9,White,Male,0,0,40,0,0,2,0,39,4
41,401134,13,13,White,Female,0,0,40,0,2,0,10,39,2
34,258170,8,9,White,Female,0,0,38,0,4,0,4,39,2
68,141181,4,5,White,Male,0,0,2,0,0,2,0,39,4
37,292370,13,13,Other,Male,0,0,50,1,4,2,10,0,4
22,300871,12,10,White,Male,0,0,40,0,4,2,13,39,4
43,136721,7,8,White,Male,0,0,40,0,4,2,3,39,4
19,140399,12,10,White,Female,0,0,30,0,0,4,0,39,0
36,109133,12,10,White,Male,0,0,40,0,4,4,4,39,1
47,186534,8,9,White,Male,0,0,55,1,4,2,12,39,4
25,226891,11,11,Asian-Pac-Islander,Female,0,0,40,0,4,4,8,0,0
33,241885,12,10,White,Male,0,0,40,0,4,5,7,39,1
27,97165,12,10,White,Female,0,0,40,0,4,4,7,39,0
33,212918,12,10,White,Male,0,0,70,0,4,4,13,39,1
24,211585,8,9,White,Female,0,0,40,0,4,2,14,39,5
47,178309,12,10,White,Female,0,0,40,0,2,0,10,39,1
48,481987,5,6,White,Male,0,0,40,0,5,2,4,39,4
28,215211,8,9,White,Male,0,0,50,0,4,2,12,39,4
33,194901,13,13,White,Male,0,0,40,1,2,2,10,39,4
44,340885,13,13,White,Male,0,1977,40,1,4,2,7,39,4
33,190290,11,11,White,Male,0,0,56,0,2,4,11,39,1
26,188569,12,10,White,Female,0,0,25,0,4,4,1,39,1
22,162282,11,11,White,Male,0,0,40,0,4,4,4,39,5
34,287315,12,10,White,Male,0,0,55,1,4,2,4,39,4
31,304212,12,10,White,Male,0,0,45,0,5,4,4,39,5
73,200878,8,9,White,Female,0,0,15,0,0,6,0,39,1
38,256864,11,11,White,Male,0,0,40,0,2,2,4,39,4
51,46401,12,10,White,Female,0,0,40,1,6,2,10,39,3
36,37778,12,10,White,Male,0,0,40,0,4,2,4,39,4
29,191722,12,10,White,Male,7688,0,54,1,4,2,11,39,4
64,103643,8,9,White,Male,0,0,15,1,6,2,12,39,4
24,143766,12,10,White,Male,0,0,55,0,4,4,7,39,5
21,204425,12,10,White,Female,0,0,20,0,7,4,4,39,5
28,156257,12,10,White,Male,0,0,60,1,4,2,3,39,4
18,113185,6,7,White,Male,0,0,25,0,0,4,0,39,5
41,112262,8,9,White,Male,0,0,50,0,5,2,3,39,4
17,28031,4,5,White,Male,0,0,16,0,4,4,8,39,5
58,320102,15,16,White,Male,0,0,50,1,4,2,10,39,4
50,334273,13,13,White,Male,0,0,8,0,6,2,12,39,4
30,356015,6,7,Amer-Indian-Eskimo,Male,0,0,40,0,4,3,6,26,1
47,278900,8,9,White,Male,0,0,40,0,4,2,3,39,4
24,142528,12,10,White,Male,0,0,20,0,4,4,12,39,5
50,343014,12,10,Black,Male,0,0,40,0,1,2,4,39,4
29,201017,14,14,White,Male,0,0,55,0,4,4,10,34,1
31,81030,15,16,White,Male,0,0,40,1,6,2,10,39,4
40,34007,8,9,White,Male,0,0,70,1,6,2,5,39,4
31,29662,12,10,White,Female,0,0,60,0,4,4,12,39,1
53,347446,4,5,Black,Male,0,0,40,0,4,2,7,39,4
33,90668,8,9,White,Female,0,0,40,0,4,4,1,39,1
43,190403,13,13,White,Male,0,0,40,0,4,2,8,39,4
56,109015,12,10,White,Female,7688,0,50,1,4,2,4,39,3
38,234807,13,13,White,Female,0,0,50,1,4,2,4,39,3
18,157131,6,7,White,Female,0,0,30,0,4,4,12,39,5
50,94081,8,9,White,Male,0,0,40,1,4,2,4,39,4
78,135566,8,9,White,Female,2329,0,12,0,4,6,12,39,2
27,103164,6,7,White,Male,0,0,40,0,4,2,3,39,4
19,570002,12,10,White,Female,0,0,25,0,4,4,12,39,5
24,215797,13,13,White,Female,0,0,40,0,7,4,13,39,1
20,289405,12,10,White,Male,0,1602,15,0,4,4,12,39,5
25,239461,14,14,White,Male,0,0,35,0,4,4,10,39,5
34,101510,13,13,White,Female,0,0,50,1,4,0,12,39,1
30,443546,11,11,White,Male,0,0,35,0,5,2,12,39,4
37,141029,14,14,White,Female,0,0,40,0,1,0,10,39,1
38,207202,8,9,White,Male,0,0,48,1,4,2,7,39,4
67,137192,8,9,Asian-Pac-Islander,Male,0,0,12,0,8,2,1,30,4
35,222989,8,9,White,Male,0,0,30,0,4,2,14,39,4
75,36325,8,9,White,Male,0,0,30,0,6,2,5,39,4
47,73394,12,10,White,Female,0,0,50,0,4,2,4,39,3
23,249046,5,6,White,Male,0,0,40,0,4,2,6,39,4
51,100653,8,9,White,Female,0,0,8,0,1,0,1,39,1
42,1125613,8,9,Black,Male,0,0,40,0,2,0,8,39,1
32,101352,12,10,White,Female,0,0,32,1,4,2,13,39,3
54,340476,8,9,White,Female,0,0,35,0,4,5,12,39,2
20,192711,12,10,White,Female,0,0,40,0,4,4,6,39,5
39,273362,8,9,White,Male,0,0,40,1,4,2,3,39,4
41,100451,8,9,White,Male,7688,0,38,1,4,2,3,39,4
35,85399,8,9,White,Female,0,0,40,0,4,4,7,39,1
45,168191,13,13,White,Male,0,0,35,1,2,2,3,39,4
27,153475,13,13,White,Female,0,0,40,0,4,4,12,39,1
61,196773,3,4,White,Male,0,0,30,1,6,2,12,39,4
41,180138,8,9,White,Male,0,0,50,0,4,4,12,39,1
22,48347,12,10,White,Male,0,0,40,0,4,4,13,39,5
55,175071,12,10,Black,Male,15024,0,40,1,4,2,3,39,4
66,129476,13,13,White,Male,0,0,6,0,0,2,0,39,4
25,181772,12,10,White,Male,0,0,40,0,4,2,3,39,4
20,284317,12,10,White,Female,0,0,35,0,4,4,8,39,5
20,237305,12,10,Black,Female,0,0,35,0,4,4,7,39,0
67,111321,13,13,White,Male,0,0,16,0,5,2,4,39,4
44,278476,12,10,White,Male,0,0,60,1,4,2,12,39,4
42,39060,8,9,White,Male,0,0,60,1,4,2,12,39,4
29,205262,12,10,Other,Male,0,0,40,0,2,4,1,7,1
48,198000,12,10,White,Female,0,0,38,1,4,4,3,39,2
25,397962,8,9,Black,Female,0,0,40,0,4,4,1,39,0
31,178370,8,9,White,Female,0,0,99,1,4,0,8,39,2
48,121253,13,13,White,Female,0,2472,70,1,4,3,12,39,2
40,56072,14,14,White,Male,0,0,20,0,4,0,10,39,1
26,176756,12,10,White,Male,0,0,40,0,4,2,12,39,4
28,60374,8,9,White,Female,0,0,35,0,4,2,8,39,5
52,165681,12,10,White,Male,0,0,40,1,4,2,3,39,4
41,287037,8,9,White,Male,0,0,40,0,6,2,10,39,4
39,55568,13,13,White,Female,0,0,50,0,6,2,5,39,3
48,155509,8,9,Black,Female,0,0,16,0,4,4,1,38,1
19,201178,8,9,White,Female,0,0,30,0,4,4,12,39,1
27,37250,12,10,White,Male,0,1651,40,0,4,2,7,39,4
59,314149,11,11,White,Male,0,1740,50,0,4,2,12,39,4
19,264593,12,10,White,Male,0,0,40,0,4,4,12,39,0
32,159589,8,9,White,Male,0,0,50,0,4,4,6,39,5
39,454915,8,9,White,Male,0,0,40,0,4,4,6,39,0
33,285131,8,9,White,Male,0,0,40,0,4,2,3,39,4
38,150057,8,9,White,Male,0,0,40,0,4,4,6,39,1
27,55390,12,10,White,Male,0,0,45,0,4,4,5,39,5
23,314894,8,9,White,Female,0,0,45,0,4,4,4,39,5
59,184948,11,11,White,Male,0,0,48,0,0,0,0,39,1
25,124483,13,13,Asian-Pac-Islander,Male,0,0,20,0,2,4,1,19,1
37,97986,10,12,White,Male,0,0,68,0,5,2,12,39,4
31,210562,8,9,White,Male,0,0,65,0,4,2,14,39,4
24,233280,10,12,White,Female,0,0,37,0,4,4,12,39,5
53,164300,13,13,White,Female,0,0,38,0,2,0,1,6,2
26,227489,12,10,Black,Male,0,0,40,0,4,4,6,0,0
25,263773,12,10,White,Female,0,0,40,1,4,2,1,39,3
59,96459,6,7,White,Male,0,0,40,0,4,4,7,39,1
